key,conference,id,title,program_title,authors,acceptance,themes,categories,quantity,method,caveat,matrix_scope,geometry,manifold_scope,relevance_notes,evidence,fulltext_sources,openreview_url,conference_url,proceedings_url,pdf_url,code_links,snapshot_date,training_scope,hyperparameters,training_finding,training_caveat,training_reading_rank
NeurIPS:119276,NeurIPS 2025,119276,Natural Gradient VI: Guarantees for Non-Conjugate Models,,Fangyuan Sun; Ilyas Fatkhullin; Niao He,Accept (poster),Optimizer,"G: Optimizer theory, benchmarks, and training dynamics",,,,,,,"Optimizer: Proves convergence results for mean-field natural-gradient variational inference in non-conjugate models, including projected modifications and conditional hidden convexity.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=Cfd5S9108a,https://neurips.cc/virtual/2025/poster/119276,https://proceedings.neurips.cc/paper_files/paper/2025/hash/9a07bb7288caaea2ecc4c367188bc6db-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/9a07bb7288caaea2ecc4c367188bc6db-Paper-Conference.pdf,,2026-09-24,,,,,0
NeurIPS:119719,NeurIPS 2025,119719,New Perspectives on the Polyak Stepsize: Surrogate Functions and Negative Results,,Francesco Orabona; Ryan D&#x27;Orazio,Accept (poster),Optimizer; Training dynamics,"H: Learning rates, batch sizes, parameterization, and plasticity; T1: Learning-rate selection, warm-up and schedules",,,,,,,Training dynamics: Unifies Polyak rules as descent on surrogate losses and establishes concrete non-convergence cases.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=7GwcxPIkip,https://neurips.cc/virtual/2025/poster/119719,https://proceedings.neurips.cc/paper_files/paper/2025/hash/e45879046fd900c2536e419e361c94c0-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/e45879046fd900c2536e419e361c94c0-Paper-Conference.pdf,,2026-09-24,General optimization,Polyak step-size variants; local curvature,Unifies Polyak rules as descent on surrogate losses and establishes concrete non-convergence cases.,Variant-specific assumptions matter; adaptive step-size rules are not universally safe.,0
NeurIPS:115256,NeurIPS 2025,115256,Nonlinearly Preconditioned Gradient Methods: Momentum and Stochastic Analysis,,Konstantinos Oikonomidis; Jan Quan; Panagiotis Patrinos,Accept (poster),Optimizer,"C: General-purpose matrix, spectral, adaptive, and learned optimizers",,,,,,,"Optimizer: Studies momentum with nonlinear gradient preconditioning, including clipping-type transformations under generalized smoothness.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=xGmS1i0pDq,https://neurips.cc/virtual/2025/poster/115256,https://proceedings.neurips.cc/paper_files/paper/2025/hash/3768bb822e5c024b408dd930c4aafe67-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/3768bb822e5c024b408dd930c4aafe67-Paper-Conference.pdf,,2026-09-24,,,,,0
NeurIPS:116906,NeurIPS 2025,116906,On the $O(\frac{\sqrt{d}}{K^{1/4}})$ Convergence Rate of AdamW Measured by $\ell_1$ Norm,,Huan Li; Yiming Dong; Zhouchen Lin,Accept (poster),Optimizer,"G: Optimizer theory, benchmarks, and training dynamics",,,,,,,Optimizer: Studies convergence behavior of AdamW through an l1-based perspective; an optimizer-theory entry rather than a new preconditioner.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=eYKz5M7Aws,https://neurips.cc/virtual/2025/poster/116906,https://proceedings.neurips.cc/paper_files/paper/2025/hash/bf9b7879998f32982db708136dcb174b-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/bf9b7879998f32982db708136dcb174b-Paper-Conference.pdf,,2026-09-24,,,,,0
NeurIPS:115772,NeurIPS 2025,115772,On the Optimal Construction of Unbiased Gradient Estimators for Zeroth-Order Optimization,,Shaocong Ma; Heng Huang,Accept (spotlight),Matrix computation; Optimizer,"F: Zeroth-order and backpropagation alternatives for LLMs; X3: Fisher, Hessian, derivatives and implicit differentiation",Unbiased function-evaluation gradient estimators,Randomizes a telescoping expansion of directional derivatives to remove finite-difference bias.,Unbiasedness and variance bounds require stated smoothness and sampling conditions; individual estimates remain noisy.,Deep learning,,,"Optimizer: Constructs unbiased zeroth-order gradient estimators through randomized telescoping series, with theory and language-model fine-tuning experiments. | Matrix computation: Randomizes a telescoping expansion of directional derivatives to remove finite-difference bias.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=rVT1GK60Nt,https://neurips.cc/virtual/2025/poster/115772,https://proceedings.neurips.cc/paper_files/paper/2025/hash/7f7eade8b69c853e3137cab80df3ccf6-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/7f7eade8b69c853e3137cab80df3ccf6-Paper-Conference.pdf,,2026-09-24,,,,,0
NeurIPS:116648,NeurIPS 2025,116648,On the Surprising Effectiveness of Large Learning Rates under Standard Width Scaling,,Moritz Haas; Sebastian Bordt; Ulrike Luxburg; Leena Chennuru Vankadara,Accept (spotlight),Optimizer; Training dynamics,"H: Learning rates, batch sizes, parameterization, and plasticity; T1: Learning-rate selection, warm-up and schedules; T3: Width/depth scaling and hyperparameter transfer; T6: Feature learning, implicit bias and generalization dynamics",,,,,,,"Optimizer: Studies large learning rates and width scaling, including feature learning during controlled loss growth under cross-entropy. | Training dynamics: Studies large learning rates and width scaling, including feature learning during controlled loss growth under cross-entropy.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=hTxnm6H93P,https://neurips.cc/virtual/2025/poster/116648,https://proceedings.neurips.cc/paper_files/paper/2025/hash/3eec5006051d9544e717067de3220198-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/3eec5006051d9544e717067de3220198-Paper-Conference.pdf,,2026-09-24,LLM training,Large learning rate; standard width scaling; feature learning,"Studies large learning rates and width scaling, including feature learning during controlled loss growth under cross-entropy.","Reuses the earlier source-grounded annotation. Consult the linked paper for assumptions, tested scales and parameterization conventions.",0
NeurIPS:118224,NeurIPS 2025,118224,ParetoQ: Improving Scaling Laws in Extremely Low-bit LLM Quantization,,Zechun Liu; Changsheng Zhao; Hanxian Huang; Sijia Chen; Jing Zhang; Jiawei Zhao; Scott Roy; Lisa Jin; Yunyang Xiong; Yangyang Shi; Lin Xiao; Yuandong Tian; Bilge Soran; Raghuraman Krishnamoorthi; Tijmen Blankevoort; Vikas Chandra,Accept (poster),Optimizer; Training dynamics,"H: Learning rates, batch sizes, parameterization, and plasticity; T4: Compute, data and model scaling laws; T7: Initialization, normalization, weight decay and regularization",,,,,,,Training dynamics: ParetoQ compares low-bit regimes and identifies qualitatively different representation changes below three bits.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=PMSNd8xTHp,https://neurips.cc/virtual/2025/poster/118224,https://proceedings.neurips.cc/paper_files/paper/2025/hash/83b17fb3369b1effa97ca5409526b02e-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/83b17fb3369b1effa97ca5409526b02e-Paper-Conference.pdf,,2026-09-24,LLM training,Quantization bit width; training scheme; model size,ParetoQ compares low-bit regimes and identifies qualitatively different representation changes below three bits.,Accuracy/size trade-offs are implementation- and hardware-dependent; one bit width is not universally optimal.,0
NeurIPS:118580,NeurIPS 2025,118580,Partial Correlation Network Estimation by Semismooth Newton Methods,,DongWon Kim; Sungdong Lee; Joong-Ho (Johann) Won,Accept (poster),Matrix computation,"X8: Linear systems, sparse solvers and Gaussian processes",Sparse partial-correlation estimation updates,Semismooth Newton methods reduce updates to small linear systems or complementarity subproblems.,Local quadratic convergence requires the specified conditions; a graphical-model solver rather than an LLM optimizer.,General ML,,,Matrix computation: Semismooth Newton methods reduce updates to small linear systems or complementarity subproblems.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=L3UfIfNxb7,https://neurips.cc/virtual/2025/poster/118580,https://proceedings.neurips.cc/paper_files/paper/2025/hash/f003e17e2fe9aac7667a1b4407ccef46-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/f003e17e2fe9aac7667a1b4407ccef46-Paper-Conference.pdf,,2026-09-24,,,,,0
NeurIPS:117216,NeurIPS 2025,117216,PaZO: Preconditioned Accelerated Zeroth-Order Optimization for Fine-Tuning LLMs,,Hanzhen Zhao; Ding Shihong; Cong Fang; Zhouchen Lin,Accept (poster),Matrix computation; Optimizer,"F: Zeroth-order and backpropagation alternatives for LLMs; X3: Fisher, Hessian, derivatives and implicit differentiation",Diagonal curvature estimates for zeroth-order updates,PaZO estimates diagonal Hessian information and smooths it to precondition function-evaluation-based training.,"A noisy diagonal estimate, not a full Hessian or exact natural gradient.",Deep learning,,,Optimizer: PaZO uses estimated diagonal curvature and momentum to precondition zeroth-order language-model fine-tuning. | Matrix computation: PaZO estimates diagonal Hessian information and smooths it to precondition function-evaluation-based training.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=b2IU6QOOfo,https://neurips.cc/virtual/2025/poster/117216,https://proceedings.neurips.cc/paper_files/paper/2025/hash/a14193e9d9fb0b03af0b717de1cac8ac-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/a14193e9d9fb0b03af0b717de1cac8ac-Paper-Conference.pdf,,2026-09-24,,,,,0
NeurIPS:117183,NeurIPS 2025,117183,Perturbation Bounds for Low-Rank Inverse Approximations under Noise,,Phuc Tran; Nisheeth K. Vishnoi,Accept (poster),Matrix computation,"X1: Matrix functions, roots and matrix geometry",Noise sensitivity of truncated inverse approximations,Contour-integral analysis of reciprocal spectral functions gives refined bounds for low-rank inverse perturbations.,"A theory contribution, not a faster inverse algorithm; spectral gaps and noise alignment qualify the estimates.",Theory / foundations,,,Matrix computation: Contour-integral analysis of reciprocal spectral functions gives refined bounds for low-rank inverse perturbations.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=bPNzBXl1n7,https://neurips.cc/virtual/2025/poster/117183,https://proceedings.neurips.cc/paper_files/paper/2025/hash/953d276d037e701fcd97dbb34ebb2394-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/953d276d037e701fcd97dbb34ebb2394-Paper-Conference.pdf,,2026-09-24,,,,,0
NeurIPS:120092,NeurIPS 2025,120092,pLSTM: parallelizable Linear Source Transition Mark networks,,Korbinian Pöppel; Richard Freinschlag; Thomas Schmied; Wei Lin; Sepp Hochreiter,Accept (poster),Matrix computation,"X5: Attention, state-space algebra and parallel scans",Parallel recurrent computation on grids and DAGs,"pLSTM extends scan-like algebra to DAGs, with logarithmic-depth grid implementations using tensor operations.","Applies to the proposed structured recurrence, not arbitrary nonlinear recurrent networks.",Deep learning,,,"Matrix computation: pLSTM extends scan-like algebra to DAGs, with logarithmic-depth grid implementations using tensor operations.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=2sa13vyCn0,https://neurips.cc/virtual/2025/poster/120092,https://proceedings.neurips.cc/paper_files/paper/2025/hash/0d5c9d43eb13c98db21eeb92c7c986d8-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/0d5c9d43eb13c98db21eeb92c7c986d8-Paper-Conference.pdf,https://github.com/ml-jku/plstm_experiments.,2026-09-24,,,,,0
NeurIPS:116485,NeurIPS 2025,116485,PoLAR: Polar-Decomposed Low-Rank Adapter Representation,,Kai Lion; Liang Zhang; Bingcong Li; Niao He,Accept (poster),Manifold; Matrix computation; Optimizer,"I: Fine-tuning, LoRA, privacy, and specialized post-training; M2: Manifold-based LLM training and low-rank adaptation; X1: Matrix functions, roots and matrix geometry",Geometrically separated low-rank directions and scales,PoLAR uses a polar-inspired three-factor representation and Riemannian updates for orthonormal factors.,A fine-tuning parameterization; it is not a new general-purpose polar-decomposition solver.,Deep learning,Two Stiefel factors with a separate scale,Direct algorithm/theory/application,Optimizer: PoLAR uses two orthonormal factors and a scale factor with Riemannian optimization for parameter-efficient fine-tuning. | Manifold: PoLAR uses a polar-inspired low-rank parameterization and Riemannian factor updates for fine-tuning. | Matrix computation: PoLAR uses a polar-inspired three-factor representation and Riemannian updates for orthonormal factors.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=jDxFD45kkc,https://neurips.cc/virtual/2025/poster/116485,https://proceedings.neurips.cc/paper_files/paper/2025/hash/db79b6c50430a52fbab9d63efb8433ca-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/db79b6c50430a52fbab9d63efb8433ca-Paper-Conference.pdf,,2026-09-24,,,,,0
NeurIPS:117191,NeurIPS 2025,117191,Power Lines: Scaling laws for weight decay and batch size in LLM pre-training,,Shane Bergsma; Nolan Dey; Gurpreet Gosal; Gavia Gray; Daria Soboleva; Joel Hestness,Accept (poster),Optimizer; Training dynamics,"H: Learning rates, batch sizes, parameterization, and plasticity; T1: Learning-rate selection, warm-up and schedules; T2: Batch size, gradient noise and training efficiency; T4: Compute, data and model scaling laws; T7: Initialization, normalization, weight decay and regularization",,,,,,,Optimizer: Analyzes joint batch-size and weight-decay scaling for language-model training; relevant to transferring optimizer settings across compute regimes. | Training dynamics: Analyzes joint batch-size and weight-decay scaling for language-model training; relevant to transferring optimizer settings across compute regimes.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=bFXbLQzRoZ,https://neurips.cc/virtual/2025/poster/117191,https://proceedings.neurips.cc/paper_files/paper/2025/hash/b5f78a17a94da3e34c935515d1b6adae-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/b5f78a17a94da3e34c935515d1b6adae-Paper-Conference.pdf,,2026-09-24,LLM training,Batch size; weight decay; model size,Analyzes joint batch-size and weight-decay scaling for language-model training; relevant to transferring optimizer settings across compute regimes.,"Reuses the earlier source-grounded annotation. Consult the linked paper for assumptions, tested scales and parameterization conventions.",5
